source_url,title,category,subsection,priority,source,document_type,text,text_length,keep,hash
https://mpr.gov.ba/bs/meni/menu_cmk9du9oo0021ck3u9orwmkin,Stručni upravni ispit za visoku školsku spremu,ispiti,strucni_upravni_ispit,normal,sitemap,html,Hrvatski Bosanski Српски English BS Ministarstvo pravde Bosne i Hercegovine Ministarstvo pravde Bosne i Hercegovine Hrvatski Bosanski Српски English BS Ministarstvo Oblasti rada Zakoni/Ugovori Projekti/Strategije Publikacije/Priručnici Tenderi/Javni oglasi Info/Pristup informacijama Početna | Oblasti rada | Uprava | Ispiti | Stručni upravni ispit za visoku školsku spremu Stručni upravni ispit za visoku školsku spremu Osnovne informacije Uslovi za polaganje ispita Podnošenje zahtjeva za polaganje Formular zahtjeva Način polaganja ispita Troškovi polaganja ispita Kontakt Novi ispitni termini Priručnik za polaganje stručnog upravnog ispita Program stručnog upravnog ispita,677,True,5b5f17aea057313b9da2276f059187a6
https://mpr.gov.ba/bs/osnovne-informacije,Osnovne informacije,ostalo,,normal,sitemap,html,"Osnovne informacije Na ovoj stranici možete dobiti sve informacije u vezi polaganja stručnog upravnog ispita za srednju i višu školsku spremu, od uslova za polaganje, relevantnih propisa, programa i literature, do pratećih troškova i aktuelnih ispitnih termina. PRAVO POLAGANJA Srednja školska sprema Osoba koja ima 6 mjeseci radnog iskustva u struci –što podrazumijeva rado iskustvo po završenoj srednjoj školskoj spremi na poslovima na kojima se traži školska sprema koju lice ima. Viša i visoka školska sprema Osoba koja ima 1 godinu radnog iskustva u struci – što podrazumijeva rado iskustvo po završenoj visokoj i višoj školskoj spremi na poslovima na kojima se traži školska sprema koju lice ima. Napomena: Kod radnog iskustva nije bitno da je isto odrađeno u organima uprave BiH, službama, tijelima i institucijama Vijeća ministara USLOVI ZA PRISTUPANJE POLAGANJU Kandidat je dužan Ministarstvu pravde podnijeti sljedeće dokumente: pismeni zahtjev za polaganje - obrazac se može naći na web stranici Ministarstva pravde BiH dokaz o završenoj školskoj spremi – ovjerena kopija diplome odnosno svjedočanstva o završenoj srednjoj školskoj spremi. Uz diplomu stečenu van Bosne i Hercegovine nakon 06.04.1992 godine potrebno je priložiti dokaz o nostrifikaciji iste. dokaz o završenom pripravničkom stažu, odnosno o radnom iskustvu u struci – dokazuje se uvjerenjem odnosno potvrdom koju izdaje poslodavac kod kojeg je kandidat ostvario potrebno radno iskustvo. - primjer uvjerenja/potvrde za osobe ženskog spola koje su od momenta diplomiranja odnosno završetka srednje škosle spreme promijenile prezime, neophodno je da dostave i izvod iz matične knjige rođenih uplatnica o dokazu uplate u iznosu od 300,00 KM (uplatnicu kandidati moraju dostaviti najkasnije tri dana od dana prijema Rješenja kako bi mogli pristupiti terminu) Zahtjev za polaganje sa potrebnom dokumentacijom kandidat može dostaviti putem pošte na adresu: Ministarstvo pravde BiH, Trg BiH 3, 71000 Sarajevo ili donijeti na protokol Ministarstva pravde BiH. Napomena: U uvjerenju odnosno potvrdi o radnom iskustvu neophodno je da stoji da je kandidat ostvario potrebno radno iskustvo sa školskom spremom za koju se prijavljuje da polaže stručni ispit. Ukoliko kandidat podnese urednu prijavu, ministar pravde BiH će donijeti rješenje o odobravanju polaganja stručnog ispita u kojem će biti naznačeno datum, vrijeme i mjesto polaganja stručnog ispita. Rješenje se dostavlja kandidatu preporučenom poštom a lista kandidata i termin polaganja se objavljuje na internet stranici Ministarstva pravde. NAPOMENA: Kandidat je obvezan pristupiti polaganju stručnog ispita u terminu koji mu je određen aktom Ministarstva. Kandidat koji je odgodio polaganje stručnog ispita dužan je za svako odobrenje naknadnog termina za polaganje stručnog ispita uplatiti dodatnih 25% novčanih sredstava od utvrđene visine naknade za polaganje stručnog ispita. Zakazani termin za polaganje stručnog ispita kandidat može odložiti na pismeni zahtjev, najviše dva puta u roku od 60 dana od prvog termina. Ukoliko kandidat ne pristupi polaganju stručnog ispita u zakazanom terminu ni nakon drugog odgađanja, smatra se da je odustao od zahtjeva za polaganje stručnog ispita i gubi pravo na povrat uplaćenog iznosa za polaganje stručnog ispita. Kandidat koji na stručnom upravnom ispitu ne polože jedan ili dva predmeta ima pravo da iz tih predmeta polažu popravni ispit, najranije u roku od 30 dana, a najkasnije u roku od 90 dana od dana polaganja stručnog ispita. Kandidat koji nije položilo stručni upravni ispit, može ponovo pristupiti polaganju stručnog ispita, po isteku roka od 60 dana od dana polaganja ispita. PROGRAM POLAGANJA Stručni ispit obuhvata slijedeće predmete: a) Osnove ustavnog sistema i europske integracije, b) Osnove uprave u BiH, c) Upravni postupak i upravni spor, d) Radne odnose, e) Kancelarijsko poslovanje u organima uprave BiH, službama, tijelima i institucijama Vijeća ministara BiH. Napomena: Program polaganja stručnog ispita se može naći na internet stranici Ministarstva pravde BiH. SASTAV STRUČNOG ISPITA Stručni ispit se sastoji iz pismenog i usmenog dijela. Pismeni dio ispita predstavlja praktičnu primjenu zakonskih propisa. Pri izboru zadataka za pismeni dio stručnog ispita kandidatu s visokom školskom spremom daje se pismeni zadatak iz najsloženijih poslova, sa višom školskom spremom iz složenih poslova, a sa srednjom školskom spremom iz jednostavnijih upravnih stvari. Pri izradi pismenog zadatka kandidat se može služiti samo zakonima i podzakonskim propisima. Usmeni dio ispita polaže se pred Komisijom za polaganje koja se sastoji od 5 članova, koje imenuje ministar pravde BiH. Napomena: Ako kandidat ne pristupi polaganju stručnog ispita u dan koji mu je određen za polaganje stručnog ispita, ili dan prije datuma određenog za polaganje stručnog ispita izjavi da odustaje od ispita, smatraće se da ispit nije polagao. UVJERENJE O POLOŽENOM ISPITU Kandidatu koji je položio stručni ispit Ministarstvo pravde BiH izdaje uvjerenje o položenom stručnom ispitu, koje se dostavlja preporučenom poštom.",5088,True,043200d6ce31aca543a11f022fdd4c9a
https://mpr.gov.ba/bs/uslovi-za-polaganje-strucnog-upravnog-ispita-za-visoku-skolsku-spremu,Uslovi za polaganje stručnog upravnog ispita za visoku školsku spremu,ispiti,,normal,sitemap,html,"Uslovi za polaganje stručnog upravnog ispita za visoku školsku spremu U skladu sa Odlukom, stručni upravni ispit za visoku školsku spremu dužni su da polažu : Pripravnici sa visokom školskom spremom koji rade u organima uprave BiH, službama, tijelima i institucijama Vijeća ministara BiH i institucijama koje imaju javna ovlaštenja , po isteku pripravničkog staža u trajanju od jedne godine. Zaposlenici sa visokom školskom spremom u organima uprave BiH, službama, tijelima i institucijama Vijeća ministara i institucijama koje imaju javna ovlaštenja. Radi sticanja uslova za rad na upravnim i drugim stručnim poslovima u organima uprave BiH, službama, tijelima i institucijama Vijeća ministara i institucijama koje imaju javna ovlaštenja, stručni ispit mogu polagati i lica koja se nalaze na radu u drugim organima vlasti i institucijama, odnosno u preduzećima (društvima) i drugim pravnim licima na teritoriji Bosne i Hercegovine kada, po završenoj visokoj školskoj spremi, provedu na radu u tim organima i drugim pravnim licima najmanje jednu godinu.",1053,True,116060c690e707b1c7f3d2ed17990e93
https://mpr.gov.ba/bs/podnosenje-zahtjeva-za-polaganje-strucnog-upravnog-ispita-za-visoku-skolsku-spremu,Podnošenje zahtjeva za polaganje stručnog upravnog ispita za visoku školsku spremu,ispiti,,normal,sitemap,html,"Podnošenje zahtjeva za polaganje stručnog upravnog ispita za visoku školsku spremu Zahtjev za polaganje stručnog upravnog ispita podnosi se pismeno, Ministarstvu pravde BiH, Trg Bosne i Hercegovine broj 1. Uz zahtjev je potrebno priložiti : Dokaz o završenoj visokoj školskoj spremi (diploma ili uvjerenje o diplomiranju, original ili ovjerene kopije). Uz diplomu stečenu van Bosne i Hercegovine nakon 06.04.1992 godine potrebno je priložiti dokaz o nostrifikaciji iste. Dokaz o potrebnom radnom iskustvu u struci nakon završene visoke školske spreme (najmanje jedna godina radnog iskustva). Ovjereni Izvod iz Matične knjige rođenih za lica kod kojih je došlo do promjene prezimena nakon diplomiranja Napomena: Za podnošenje zahjeva za polaganje popravnog ispita i zahtjeva za ponovno polaganje stručnog upravnog ispita nije propisana posebna forma odnosno nema propisanog obrasca-formulara, sem što se u zahtjevu potrebno pozvati odnosno navesti broj i datum rješenja o odobravanju polaganja stručnog upravnog ispita, datumu izlaska na ispit i o činjenici da kandidat nije zadovoljio iz jednog ili dva ispita, zbog čega je upućen na popravni ispit. Uz zahtjev se ne prilažu ranije dostavljeni dokazi o ispunjavanju uslova za polaganje stručnog upravnog ispita.",1261,True,c4d6d19025ee8d3b0ba139ce859cdccb
https://mpr.gov.ba/bs/formular-zahtjeva,Formular zahtjeva,obrasci,,normal,sitemap,html,Hrvatski Bosanski Српски English BS Ministarstvo pravde Bosne i Hercegovine Ministarstvo pravde Bosne i Hercegovine Hrvatski Bosanski Српски English BS Ministarstvo Oblasti rada Zakoni/Ugovori Projekti/Strategije Publikacije/Priručnici Tenderi/Javni oglasi Info/Pristup informacijama Početna | Oblasti rada | Uprava | Ispiti | Stručni upravni ispit za visoku školsku spremu | Formular zahtjeva Formular zahtjeva,411,True,dfb8eeefd220c8bb8eb233c6a51072f1
https://mpr.gov.ba/bs/nacin-polaganja-strucnog-upravnog-ispita-za-visoku-skolsku-spremu,Način polaganja stručnog upravnog ispita za visoku školsku spremu,ispiti,,normal,sitemap,html,"Način polaganja stručnog upravnog ispita za visoku školsku spremu Ispit se polaže pismeno i usmeno. Pismeni dio ispita se polaže iz oblasti upravnog postupka i upravnog spora. Pismeni dio ispita traje jedan sat. Nakon pismenog dijela ispita, kandidat koji je isti položio pristupa usmenom dijelu ispita iz oblasti utvrđenih Programom. Ispit se polaže u Ministarstvu pravde BiH, pred Komisijom za polaganje stručnog upravnog ispita za visoku školsku spremu koju imenuje ministar pravde BiH. Usmeni dio stručnog upravnog ispita je javan. Za kandidate koji ispunjavaju uslove za polaganje ispita, Ministarstvo pravde BiH donosi rješenje kojim se odobrava polaganje stručnog ispita. Istim rješenjem određuje se termin polaganja ispita. Rješenje se dostavlja kandidatima putem pošte. Kandidat koji na usmenom dijelu stručnog ispita ne pokaže zadovoljavajuće znanje iz najviše dva predmeta, ima pravo da polaže popravni ispit iz ovih predmeta. Popravni ispit se polaže najranije u roku od 30, a najkasnije u roku od 90 dana od dana polaganja stručnog ispita. Prilikom pristupanja polaganju stručnog ispita ili popravnog ispita kandidati su dužni da pokažu identifikacioni dokument i dokaz o uplati naknade troškova za polaganje ispita. Odluka o uslovima i načinu polaganja stručnog upravnog ispita pripravnika, lica sa visokom školskom spremom i zaposlenika na nivou Bosne i Hercegovine Odluka o izmjenama i dopunama Odluke o uslovima i načinu polaganja stručnog upravnog ispita pripravnika, lica sa visokom školskom spremom i zaposlenika na nivou Bosne i Hercegovine Odluka o dopuni Odluke o uslovima i načinu polaganja stručnog upravnog ispita pripravnika, lica sa visokom školskom spremom i zaposlenika na nivou Bosne i Hercegovine Program stručnog upravnog ispita za pripravnike, lica sa visokom školskom spremom i zaposlenike na nivou Bosne i Hercegovine",1853,True,dfe6b74931597ef0f664c56bb2b71409
https://mpr.gov.ba/bs/troskovi-polaganja-strucnog-upravnog-ispita-za-visoku-skolsku-spremu,Troškovi polaganja stručnog upravnog ispita za visoku školsku spremu,ispiti,,normal,sitemap,html,"Troškovi polaganja stručnog upravnog ispita za visoku školsku spremu Naknada za polaganje stručnog ispita iznosi 300,00 KM. Naknada za polaganje popravnog ispita iz jednog predmeta iznosi 90,00 KM. Naknada za polaganje popravnog ispita iz dva predmeta iznosi 150,00 KM. Naknada za polaganje razlike iz jednog predmeta temelјem Rješenja o oslobađanju polaganja dijela ispita izdatog od Ministarstva pravde BiH iznosi 90,00 KM. Naknada za polaganje razlike iz dva predmeta temelјem Rješenja o oslobađanju polaganja dijela ispita izdatog od Ministarstva pravde BiH iznosi 150,00 KM. Naknada za polaganje razlike iz tri predmeta temelјem Rješenja o oslobađanju polaganja dijela ispita izdatog od Ministarstva pravde BiH iznosi 200,00 KM. Naknada za polaganje razlike iz četiri predmeta temelјem Rješenja o oslobađanju polaganja dijela ispita izdatog od Ministarstva pravde BiH iznosi 230,00 KM. Naknada se uplaćuje Ministarstvu pravde BiH na primaoca JRT Trezor BiH-Takse, broj računa primaoca: Depozitni račun, broj računa 3380002210018390 Unicredit banka d.d. Mostar Depozitni račun, broj računa 5517902220404858 Unicredit banka a.d. Banja Luka Depozitni račun, broj računa 5556000060067744 Nova banka a.d. Banja Luka Depozitni račun, broj računa 1341021020000276 Asa banka Naša i snažna d.d. Sarajevo Vrsta prihoda: 722567 Budžetska organizacija: 2601999 Svrha doznake: ""Troškovi polaganja stručnog ispita za visoku školsku spremu"" Vrsta uplate: za svaku uplatu treba upisati 0 (nula) Broj poreznog obveznika: treba da sadrži jedinstven matični broj građanina ukoliko uplatu vrši fizička osoba ili trinaestocifreni broj pravne osobe, ukoliko uplatu vrši pravna osoba Šifra općine uplatitelјa: treba da sadrži šifru općine prebivališta- sjedišta uplatitelјa Poziv na broj: popuniti brojevima „0“ (nula)",1800,True,90539f33c9407fbba1a9bfec12cc1f7c
https://mpr.gov.ba/bs/kontakt1,Kontakt,kontakt_i_nadleznosti,,normal,sitemap,html,"Kontakt Sve dodatne informacije u svezi polaganja stručnog upravnog ispita možete dobiti svakim radnim danom u periodu od 09:00 do 11:00 časova, putem kontakta: Tel: +387 33 281 599 E-mail: strucni.upravniVSS@mpr.gov.ba Tel: +387 33 281 599 E-mail: strucni.upravniVSS@mpr.gov.ba",278,True,8d3ea1c727b381eeb9dd7c42d3ddacae
https://mpr.gov.ba/bs/novi-ispitni-termini1,Novi ispitni termini,ispiti,,normal,sitemap,html,"Novi ispitni termini Ispit počinje u 16:00 sati, kada kandidati polažu pismeni dio stručnog upravnog ispita, a usmeni dio stručnog upravnog ispita kandidati polažu isti dan s početkom u 17:00 sati. Sve osobe koje žele slušati na usmenom dijelu ispita moraju se prethodno najaviti i naglasiti datum održavanja ispita koji žele slušati na e-mail: strucni.upravniVSS@mpr.gov.ba. Maksimalan broj osoba u dvorani koji žele slušati ispit je 5 prethodno prijavljenih osoba. Napomena: Može doći do korekcije i izmjene spiska, odnosno naknadnog donošenja rješenja o polaganju za neke kandidate. 14. 5. 2026. godine - Zgrada prijateljstva između Grčke i BiH, dvorana 3/19. kat Cijeli ispit 1.SLAVIŠA PROROK-ISTOČNO SARAJEVO 2.MATE JURKOVIĆ-ČAPLJINA 3.DANIJELA TROGRLIĆ-BUSOVAČA 4.ZARA ADNA NANIĆ-SARAJEVO 5.ELMINA BILANOVIĆ-KONJIC Popravni ispit 6.NADIRA HUSKIĆ-BUSOVAČA 25. 5. 2026. godine - Zgrada prijateljstva između Grčke i BiH, dvorana 2/19. kat Cijeli ispit 1. MATEA BILIĆ-LEPENICA 2.AMER TIKVEŠA-SARAJEVO 3.ERDOAN IDRIZOVIĆ-SARAJEVO 4.MARIJA KRIVOKUĆA-BANJA LUKA 5.EDITA ČOLO ZAHIROVIĆ-SARAJEVO Popravni ispit 6.DELILA POROBIĆ-SARAJEVO 7.MILAN MILANOVIĆ-MRKONJIĆ GRAD 25. 5. 2026. godine - Zgrada prijateljstva između Grčke i BiH, dvorana 3/19. kat Cijeli ispit 1.MARIJANA GALIĆ-ŽEPČE 2.JASMIN ČURIĆ-GORNJI VAKUF - USKOPLJE 3.MIA LAKETIĆ-MOSTAR 4.EMIR LEMEŠ-VISOKO 5.GABRIJELA KARATOVIĆ-KREŠEVO",1392,True,19654914da9cc8627dfa2b18624011a7
https://mpr.gov.ba/bs/meni/menu_cmkby3n1a02j2d83u9xw1rx13,Priručnik za polaganje stručnog upravnog ispita,ispiti,,normal,sitemap,html,Hrvatski Bosanski Српски English BS Ministarstvo pravde Bosne i Hercegovine Ministarstvo pravde Bosne i Hercegovine Hrvatski Bosanski Српски English BS Ministarstvo Oblasti rada Zakoni/Ugovori Projekti/Strategije Publikacije/Priručnici Tenderi/Javni oglasi Info/Pristup informacijama Početna | Oblasti rada | Uprava | Ispiti | Stručni upravni ispit za visoku školsku spremu | Priručnik za polaganje stručnog upravnog ispita Priručnik za polaganje stručnog upravnog ispita,471,True,4eab0c39ddd6f183431dd04de086d11f
https://mpr.gov.ba/bs/program-strucnog-upravnog-ispita,Program stručnog upravnog ispita,ispiti,,normal,sitemap,html,Hrvatski Bosanski Српски English BS Ministarstvo pravde Bosne i Hercegovine Ministarstvo pravde Bosne i Hercegovine Hrvatski Bosanski Српски English BS Ministarstvo Oblasti rada Zakoni/Ugovori Projekti/Strategije Publikacije/Priručnici Tenderi/Javni oglasi Info/Pristup informacijama Početna | Oblasti rada | Uprava | Ispiti | Stručni upravni ispit za visoku školsku spremu | Program stručnog upravnog ispita Program stručnog upravnog ispita,441,True,57b244f51a093cd971e9e6ba3deee9a8
https://mpr.gov.ba/bs/strucni-upravni-ispit-za-srednju-i-visu-skolsku-spremu,Stručni upravni ispit za srednju i višu školsku spremu,ispiti,strucni_upravni_ispit,normal,sitemap,html,"Stručni upravni ispit za srednju i višu školsku spremu Na ovoj stranici možete dobiti sve informacije u vezi polaganja stručnog upravnog ispita za srednju i višu školsku spremu, od uslova za polaganje, relevantnih propisa, programa i literature, do pratećih troškova i aktuelnih ispitnih termina. PRAVO POLAGANJA Srednja školska sprema Osoba koja ima 6 mjeseci radnog iskustva u struci –što podrazumijeva rado iskustvo po završenoj srednjoj školskoj spremi na poslovima na kojima se traži školska sprema koju lice ima. Viša i visoka školska sprema Osoba koja ima 1 godinu radnog iskustva u struci – što podrazumijeva rado iskustvo po završenoj visokoj i višoj školskoj spremi na poslovima na kojima se traži školska sprema koju lice ima. Napomena: Kod radnog iskustva nije bitno da je isto odrađeno u organima uprave BiH, službama, tijelima i institucijama Vijeća ministara USLOVI ZA PRISTUPANJE POLAGANJU Kandidat je dužan Ministarstvu pravde podnijeti sljedeće dokumente: pismeni zahtjev za polaganje - obrazac se može naći na web stranici Ministarstva pravde BiH dokaz o završenoj školskoj spremi – ovjerena kopija diplome odnosno svjedočanstva o završenoj srednjoj školskoj spremi. Uz diplomu stečenu van Bosne i Hercegovine nakon 06.04.1992 godine potrebno je priložiti dokaz o nostrifikaciji iste. dokaz o završenom pripravničkom stažu, odnosno o radnom iskustvu u struci – dokazuje se uvjerenjem odnosno potvrdom koju izdaje poslodavac kod kojeg je kandidat ostvario potrebno radno iskustvo. za osobe ženskog spola koje su od momenta diplomiranja odnosno završetka srednje škosle spreme promijenile prezime, neophodno je da dostave i izvod iz matične knjige rođenih uplatnica o dokazu uplate u iznosu od 300,00 KM (uplatnicu kandidati moraju dostaviti najkasnije tri dana od dana prijema Rješenja kako bi mogli pristupiti terminu) Zahtjev za polaganje sa potrebnom dokumentacijom kandidat može dostaviti putem pošte na adresu: Ministarstvo pravde BiH, Trg BiH 3, 71000 Sarajevo ili donijeti na protokol Ministarstva pravde BiH. Napomena: U uvjerenju odnosno potvrdi o radnom iskustvu neophodno je da stoji da je kandidat ostvario potrebno radno iskustvo sa školskom spremom za koju se prijavljuje da polaže stručni ispit. Ukoliko kandidat podnese urednu prijavu, ministar pravde BiH će donijeti rješenje o odobravanju polaganja stručnog ispita u kojem će biti naznačeno datum, vrijeme i mjesto polaganja stručnog ispita. Rješenje se dostavlja kandidatu preporučenom poštom a lista kandidata i termin polaganja se objavljuje na internet stranici Ministarstva pravde. Kandidat će biti raspoređen za polaganje stručnog ispita u narednih mjesec dana od momenta prijave. NAPOMENA: Kandidat je obvezan pristupiti polaganju stručnog ispita u terminu koji mu je određen aktom Ministarstva. Kandidat koji je odgodio polaganje stručnog ispita dužan je za svako odobrenje naknadnog termina za polaganje stručnog ispita uplatiti dodatnih 25% novčanih sredstava od utvrđene visine naknade za polaganje stručnog ispita. Zakazani termin za polaganje stručnog ispita kandidat može odložiti na pismeni zahtjev, najviše dva puta u roku od 60 dana od prvog termina. Ukoliko kandidat ne pristupi polaganju stručnog ispita u zakazanom terminu ni nakon drugog odgađanja, smatra se da je odustao od zahtjeva za polaganje stručnog ispita i gubi pravo na povrat uplaćenog iznosa za polaganje stručnog ispita. PROGRAM POLAGANJA Stručni ispit obuhvata slijedeće predmete: a) Osnove ustavnog sistema i europske integracije, b) Osnove uprave u BiH, c) Upravni postupak i upravni spor, d) Radne odnose, e) Kancelarijsko poslovanje u organima uprave BiH, službama, tijelima i institucijama Vijeća ministara BiH. Napomena: Program polaganja stručnog ispita se može naći na internet stranici Ministarstva pravde BiH. SASTAV STRUČNOG ISPITA Stručni ispit se sastoji iz pismenog i usmenog dijela. Pismeni dio ispita predstavlja praktičnu primjenu zakonskih propisa. Pri izboru zadataka za pismeni dio stručnog ispita kandidatu s visokom školskom spremom daje se pismeni zadatak iz najsloženijih poslova, sa višom školskom spremom iz složenih poslova, a sa srednjom školskom spremom iz jednostavnijih upravnih stvari. Pri izradi pismenog zadatka kandidat se može služiti samo zakonima i podzakonskim propisima. Usmeni dio ispita polaže se pred Komisijom za polaganje koja se sastoji od 5 članova, koje imenuje ministar pravde BiH. Napomena: Ako kandidat ne pristupi polaganju stručnog ispita u dan koji mu je određen za polaganje stručnog ispita, ili dan prije datuma određenog za polaganje stručnog ispita izjavi da odustaje od ispita, smatraće se da ispit nije polagao. UVJERENJE O POLOŽENOM ISPITU Kandidatu koji je položio stručni ispit Ministarstvo pravde BiH izdaje uvjerenje o položenom stručnom ispitu, koje se dostavlja preporučenom poštom.",4820,True,f5ccca2fa63bc73059a74e2a6d43e4a0
https://mpr.gov.ba/bs/osnovne-informacije1,Osnovne informacije,ostalo,,normal,sitemap,html,"Osnovne informacije Stručni upravni ispit za srednju i višu školsku spremu polaže se u skladu sa Odlukom o uslovima i načinu polaganja stručnog upravnog ispita pripravnika, lica sa visokom školskom spremom i zaposlenika na nivou Bosne i Hercegovine (""Službeni glasnik BiH"" br. 104/10), Odlukom o izmjenama i dopunama Odluke o uslovima i načinu polaganja stručnog upravnog ispita pripravnika, lica sa visokom školskom spremom i zaposlenika na nivou Bosne i Hercegovine (""Službeni glasnik BiH"" br. 105/12) i Odlukom o dopuni Odluke o uslovima i načinu polaganja stručnog upravnog ispita pripravnika, lica sa visokom školskom spremom i zaposlenika na nivou Bosne i Hercegovine (""Službeni glasnik BiH"" br. 61/14). Ispit se polaže prema Programu stručnog upravnog ispita za pripravnike, lica sa visokom školskom spremom i zaposlenike na nivou Bosne i Hercegovine (Službeni glasnik BiH broj 12/13) koji propisuje sadržaj, gradivo i pravne izvore za polaganje stručnog upravnog ispita . U skladu sa Zakonom o radu u institucijama BiH (""Službeni glasnik"" br 26/04) i pomenutom Odlukom, ispit su dužni polagati pripravnici i zaposlenici srednje i više školske spreme zaposleni u organima uprave BiH, službama, tijelima i institucijama Vijeća ministara BiH i preduzećima (društvima) i drugim pravnim licima kojima je zakonom Bosne i Hercegovine povjereno obavljanje javnih ovlaštenja. Stručni upravni ispit se polaže radi sticanja uslova za rad na upravnim i drugim stručnim poslovima iz osnovne djelatnosti organa uprave i drugih organa na nivou Bosne i Hercegovine, odnosno na upravnim poslovima u institucijama koje imaju javna ovlaštenja, u skladu sa propisom o poslovima iz osnovne djelatnosti, odnosno pomoćno-tehničkim poslovima Bosne i Hercegovine. Stručni upravni ispit za lica sa srednjom i višom školskom spremom polaže se nakon sticanja uslova za polaganje ovog ispita i po prijavi zainteresovanog kandidata. Prijava se podnosi Ministarstvu pravde Bosne i Hercegovine.",1970,True,0bd65b5ee846e053ee2be4336105e2f2
https://mpr.gov.ba/bs/uslovi-za-polaganje-strucnog-upravnog-ispita-za-srednju-i-visu-skolsku-spremu,Uslovi za polaganje stručnog upravnog ispita za srednju i višu školsku spremu,ispiti,,normal,sitemap,html,"Uslovi za polaganje stručnog upravnog ispita za srednju i višu školsku spremu U skladu sa Odlukom, stručni upravni ispit za srednju i višu školsku spremu dužni su da polažu: Pripravnici u organima uprave BiH, službama, tijelima i institucijama Vijeća ministara i institucijama koje imaju javna ovlaštenja, po isteku pripravničkog staža u trajanju od jedne godine za pripravnike sa višom školskom spremom, odnosno šest mjeseci za pripravnike sa srednjom školskom spremom. Radi sticanja uslova za rad na upravnim i drugim stručnim poslovima u organima uprave BiH, službama, tijelima i institucijama Vijeća ministara i institucijama koje imaju javna ovlaštenja, stručni ispit mogu polagati i lica koja se nalaze na radu u drugim organima vlasti i institucijama, odnosno u preduzećima (društvima) i drugim pravnim licima na teritoriji Bosne i Hercegovine. Ova lica mogu polagati stručni ispit kada po završenoj višoj školskoj spremi provedu na radu u tim organima, institucijama, preduzećima (društvima) i drugim pravnim licima najmanje jednu godinu; a po završenoj srednjoj školskoj spremi najmanje šest mjeseci.",1109,True,632d9c5280ca198bec98e5fcfa92bf19
https://mpr.gov.ba/bs/podnosenje-zahtjeva-za-polaganje,Podnošenje zahtjeva za polaganje,ostalo,,normal,sitemap,html,"Podnošenje zahtjeva za polaganje Zahtjev za polaganje stručnog upravnog ispita podnosi se pismeno Ministarstvu pravde BiH, Trg Bosne i Hercegovine broj 1, Sarajevo. Uz zahtjev je potrebno priložiti: Dokaz o završenoj višoj ili srednjoj školskoj spremi (diploma ili uvjerenje o diplomiranju, original ili ovjerene kopije; odnosno original ili ovjerenu kopiju svjedočanstva o završenoj srednjoj školskoj spremi). Uz diplomu stečenu van Bosne i Hercegovine nakon 06.04.1992 godine potrebno je priložiti dokaz o nostrifikaciji iste. Dokaz o potrebnom radnom iskustvu u struci nakon završene više ili srednje školske spreme. Ovjereni Izvod iz Matične knjige rođenih za lica kod kojih je došlo do promjene prezimena nakon diplomiranja, odnosno završetka srednje školske spreme.",771,True,df7c9a8f1db90098fc7aec29b781da48
https://mpr.gov.ba/bs/formular-zahtjeva-za-sss,Formular zahtjeva za SSS,obrasci,,normal,sitemap,html,Hrvatski Bosanski Српски English BS Ministarstvo pravde Bosne i Hercegovine Ministarstvo pravde Bosne i Hercegovine Hrvatski Bosanski Српски English BS Ministarstvo Oblasti rada Zakoni/Ugovori Projekti/Strategije Publikacije/Priručnici Tenderi/Javni oglasi Info/Pristup informacijama Početna | Oblasti rada | Uprava | Ispiti | Stručni upravni ispit za srednju i višu školsku spremu | Formular zahtjeva za SSS Formular zahtjeva za SSS,433,True,0cd1a89a6b9991a154a8fd7a901c6a97
https://mpr.gov.ba/bs/formular-zahtjeva-za-vss,Formular zahtjeva za VŠS,obrasci,,normal,sitemap,html,Hrvatski Bosanski Српски English BS Ministarstvo pravde Bosne i Hercegovine Ministarstvo pravde Bosne i Hercegovine Hrvatski Bosanski Српски English BS Ministarstvo Oblasti rada Zakoni/Ugovori Projekti/Strategije Publikacije/Priručnici Tenderi/Javni oglasi Info/Pristup informacijama Početna | Oblasti rada | Uprava | Ispiti | Stručni upravni ispit za srednju i višu školsku spremu | Formular zahtjeva za VŠS Formular zahtjeva za VŠS,433,True,ee5bda964c292426b00ee93b69785345
